Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value
ENSG00000107404,DVL1,0.5954452996685152,-0.6215936560293136,0.8018099978805562,0.9177501154328592,0.031180550635544327,0.971486082843386,0.9649024843038198,0.2180031375336809,0.7608077495766543,0.8470230887711505,-0.11968757333859606,1
ENSG00000162576,MXRA8,0.2435912589553017,0.24090282022075127,0.8620105808881113,0.7958614282269326,2.6417525641138178,0.0000000000000000000000000003901335065837421,0.09919558249852352,-1.7910388526268366,0.00000000000010435786007932712,0.1507413971541878,-0.645941977968072,0.0946858375136314
ENSG00000175756,AURKAIP1,1.542744640050244,-0.4257190641483478,0.20844376859516447,1.9000295358570913,-0.11109702725044557,0.7783353781268756,1.9947329862430367,-0.04837419997295622,0.8872441657499832,2.282655442620558,0.2371058895638466,0.2208640034317114
ENSG00000221978,CCNL2,1.9757957670818915,-0.038102542524825256,1,3.0185374890408885,0.6932335676034053,0.000017903401125066056,1.8684840630630977,-0.22001803162688938,0.16294882705456656,1.8088967658502535,-0.20814412096962098,0.3846777068505314
ENSG00000235098,ANKRD65,0,-2.528484251637832,0.05834462024795633,0.12905860998274582,1.1074161364626294,0.05018726322788581,0.05230312531740331,-0.7888003804308372,0.12525392724492668,0.09690518388483502,0.6815671491825896,0.3232412374601138
ENSG00000205116,TMEM88B,0.013532847719738983,-1.7426090569906796,0.1381480120481947,0.08603907332183056,0.14489084188129242,1,0.10821336272566202,0.9512533955229392,0.03914690100264292,0.05024713238472926,-0.843388042174289,0.20765352667392223
ENSG00000179403,VWA1,1.3532847719738983,-1.2160476057277676,0.00002490368894235122,2.4306038213417134,-0.3550981650588554,0.1258930512715226,3.4339707104943415,0.44035790937433994,0.0008716136199262044,2.892799193006556,-0.07915726329832506,0.89349057710885
ENSG00000215915,ATAD3C,0,-2.5850677800041995,0.041920165525747045,0.09320899609864977,0.47736574621293526,0.5743167260478503,0.07214224181710802,-0.0625045288078443,1,0.08613794123096445,0.34814341545739813,0.7603268873841895
ENSG00000205090,TMEM240,0.013532847719738983,-1.6034463093190543,0.17097900692095022,0.10754884165228819,0.6700108241553311,0.3323762736029129,0.07033868577168031,-0.20775292971306403,0.8466871416821261,0.08613794123096445,0.29567599556326263,0.8177740799471789
ENSG00000160075,SSU72,0.7307737768659051,-0.7167508890696537,0.03726951822822349,1.039638802638786,-0.19994584529006848,0.5365636421937834,1.2480607834359687,0.19580424416945869,0.33309526182119076,1.209520258118126,0.059154264208022056,0.9278303158898357
ENSG00000228594,FNDC10,0,-1.6215936560293134,0.31102938482967635,0.07886915054501134,1.4193601427773692,0.06505075673604012,0.03967823299940941,0.18150793463235715,0.9445494412119817,0.021534485307741113,-0.8209331913465929,0.4890995739210001
ENSG00000197530,MIB2,0.2977226498342576,-0.938494933841843,0.03245219161758514,0.9105801926560401,0.8220139176003812,0.0001997776878147811,0.49417435644718993,-0.39527069869262377,0.04939599826853057,0.6137328312706217,0.15751902798504114,0.7082916914915229
ENSG00000189409,MMP23B,0,-0.6215936560293134,0.9324481203114856,0.08603907332183056,3.392818355324878,0.000014227443593979494,0.007214224181710802,-1.8502009250949802,0.04574097720855862,0.010767242653870556,-0.6282881134041975,0.8145193381064098
ENSG00000248333,CDK11B,0.20299271579608474,-0.48949012002196857,0.4962299588618771,0.26528714274231086,-0.13650944642345952,0.8689063162500202,0.3300507563132692,0.39723662568779483,0.16832126968361544,0.25482474280826983,-0.25354332007338654,0.6377477055965556
ENSG00000189339,SLC35E2B,0.3924525838724305,-0.5973461097826362,0.2003823848148193,0.6954825093514636,0.27918248472910945,0.354665984634009,0.6402623961268337,0.25921029162560183,0.2670511912984344,0.49170408119342207,-0.34519015160565036,0.23551009678251353
ENSG00000215790,SLC35E2A,0.09472993403817288,-0.846560021029588,0.25481555298431835,0.27245706551913007,0.6923786371837859,0.08424694856890454,0.18215916058819775,-0.038862489118878685,1,0.1686868015773054,-0.1555351162690659,0.8880250454083873
ENSG00000008130,NADK,0.3924525838724305,-0.2662190780488092,0.7686989276922269,0.4588750577164296,-0.04680478223223905,1,0.5230312531740331,0.3123066047848493,0.19666895930259598,0.40915522084708117,-0.2802977219306386,0.44025691245731735
ENSG00000078369,GNB1,1.2720876856554644,-1.2910978979758325,0.000000954521564558668,2.796269882959493,-0.10916641231407143,0.7618234392821062,3.201311980634168,0.23319332446328955,0.11796196403767911,3.072253237237732,0.06021906465609206,0.8952962916145861
ENSG00000169885,CALML6,0,0.5304094374157362,1,0,-0.4775463642585258,0.8346185855821697,0.010821336272566203,1.0502634013541057,0.6228932067125516,0.007178161769247038,0.23678230650969478,1
ENSG00000178821,TMEM52,0.027065695439477965,-0.14096781512289347,1,0.014339845553638425,-1.1489236167971555,0.2964385735532296,0.059517349499114115,1.330371320546841,0.03637865099498541,0.02512356619236463,-0.7887527855974437,0.45286340002750086
